location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index
Asia,January 11 2022,87934758,424511,347091.143,1270962,1352,1072.857,18736.49,90.452,73.956,270.807,0.288,0.229,,,,,,,,,,,,,,,,,,,6480545432,3202776796,2732248591,437922480,30416384,24743538,138.08,68.24,58.22,9.33,5272,7839149,0.167,
Asia,January 12 2022,88496900,562142,391811.571,1272110,1148,1085.571,18856.267,119.777,83.484,271.052,0.245,0.231,,,,,,,,,,,,,,,,,,,6503197831,3211215556,2738031342,440705345,23916450,24309728,138.57,68.42,58.34,9.39,5180,7593977,0.162,
Asia,January 13 2022,89017884,520984,423117.571,1273231,1121,1107.857,18967.274,111.007,90.155,271.291,0.239,0.236,,,,,,,,,,,,,,,,,,,6527634428,3217552497,2748380250,454311094,24240469,23994515,139.09,68.56,58.56,9.68,5113,7376201,0.157,
Asia,January 14 2022,89549442,531558,453561.857,1274022,791,1067.143,19080.535,113.26,96.642,271.459,0.169,0.227,,,,,,,,,,,,,,,,,,,6541553210,3223092072,2756213211,457824786,16541487,22028320,139.38,68.68,58.73,9.75,4694,6385590,0.136,
Asia,January 15 2022,90113040,563598,483050.571,1275104,1082,1048.143,19200.622,120.087,102.925,271.69,0.231,0.223,,,,,,,,,,,,,,,,,,,6559794201,3230401388,2761896070,460367548,23099454,23031498,139.77,68.83,58.85,9.81,4907,7038925,0.15,
Asia,January 16 2022,90619394,506354,501900.571,1276025,921,1069.714,19308.512,107.89,106.941,271.886,0.196,0.228,,,,,,,,,,,,,,,,,,,6580128833,3236417614,2768187707,462887526,18197639,22523615,140.2,68.96,58.98,9.86,4799,6831374,0.146,
Asia,January 17 2022,91079407,460013,509880,1276793,768,1026.143,19406.528,98.016,108.641,272.05,0.164,0.219,,,,,,,,,,,,,,,,,,,6598843392,3242272490,2773382759,465906370,20164324,22368027,140.6,69.08,59.09,9.93,4766,6902308,0.147,
Asia,January 18 2022,91651311,571904,530936.143,1278083,1290,1017.286,19528.385,121.857,113.128,272.325,0.275,0.217,,,,,,,,,,,,,,,,,,,6612140308,3244623590,2775966035,468874248,14252175,20058856,140.89,69.13,59.15,9.99,4274,5887571,0.125,
Asia,January 19 2022,92499675,848364,571825,1279284,1201,1024.857,19709.149,180.763,121.84,272.58,0.256,0.218,,,,,,,,,,,,,,,,,,,6640222937,3253821482,2787450972,472871316,30329481,20975006,141.48,69.33,59.39,10.08,4469,6228455,0.133,
Asia,January 20 2022,93214185,714510,599471.571,1280690,1406,1065.571,19861.391,152.243,127.731,272.88,0.3,0.227,,,,,,,,,,,,,,,,,,,6658709506,3259376803,2794169113,476188691,21637684,20603179,141.88,69.45,59.54,10.15,4390,6050461,0.129,
Asia,January 21 2022,93934032,719847,626370,1281960,1270,1134,20014.771,153.38,133.462,273.151,0.271,0.242,,,,,,,,,,,,,,,,,,,6675746714,3265277565,2804346846,479489621,21856275,21362434,142.24,69.57,59.75,10.22,4552,6307437,0.134,
Asia,January 22 2022,94615399,681367,643194.143,1283220,1260,1159.429,20159.951,145.181,137.047,273.419,0.268,0.247,,,,,,,,,,,,,,,,,,,6691444069,3270143581,2810552565,481722485,18012599,20635740,142.58,69.68,59.89,10.26,4397,5833976,0.124,
Asia,January 23 2022,95215819,600420,656632.143,1284277,1057,1178.857,20287.885,127.933,139.91,273.644,0.225,0.251,,,,,,,,,,,,,,,,,,,6715120167,3273648362,2814874170,484080873,14921926,20167782,143.08,69.75,59.98,10.31,4297,5498229,0.117,
Asia,January 24 2022,95970736,754917,698761.286,1285636,1359,1263.286,20448.737,160.852,148.887,273.934,0.29,0.269,,,,,,,,,,,,,,,,,,,6730465418,3276479542,2818660080,486681800,13962636,19281829,143.41,69.81,60.06,10.37,4108,4947476,0.105,
Asia,January 25 2022,96679436,708700,718303.571,1287050,1414,1281,20599.741,151.005,153.051,274.235,0.301,0.273,,,,,,,,,,,,,,,,,,,6747473285,3280327389,2824707253,489725855,20237493,20136871,143.77,69.89,60.19,10.43,4291,5192648,0.111,
Asia,January 26 2022,97431727,752291,704578.857,1288412,1362,1304,20760.034,160.293,150.126,274.525,0.29,0.278,,,,,,,,,,,,,,,,,,,6766528306,3283876200,2830163960,493209381,19693515,18617446,144.18,69.97,60.3,10.51,3967,4397094,0.094,
Asia,January 27 2022,98133384,701657,702742.714,1289811,1399,1303,20909.538,149.504,149.735,274.823,0.298,0.278,,,,,,,,,,,,,,,,,,,6778750895,3285926912,2833636549,497854259,15693851,17768327,144.44,70.01,60.38,10.61,3786,3884637,0.083,
Asia,January 28 2022,98812698,679314,696952.286,1291517,1706,1365.286,21054.281,144.743,148.501,275.187,0.364,0.291,,,,,,,,,,,,,,,,,,,6794606435,3289707452,2841449509,501484023,18770177,17327453,144.77,70.09,60.54,10.69,3692,3581731,0.076,
Asia,January 29 2022,99484363,671665,695566.286,1293159,1642,1419.857,21197.394,143.113,148.206,275.537,0.35,0.303,,,,,,,,,,,,,,,,,,,6806632553,3292327317,2845954138,503499274,14987899,16895354,145.03,70.15,60.64,10.73,3600,3345820,0.071,
Asia,January 30 2022,100161887,677524,706581.143,1294904,1745,1518.143,21341.756,144.362,150.553,275.909,0.372,0.323,,,,,,,,,,,,,,,,,,,6817840814,3295148881,2851535798,505533872,14986155,16904532,145.27,70.21,60.76,10.77,3602,3360913,0.072,
Asia,January 31 2022,100783563,621676,687546.714,1297042,2138,1629.429,21474.218,132.462,146.497,276.364,0.456,0.347,,,,,,,,,,,,,,,,,,,6832086057,3298325642,2858550177,508696696,14031776,16914407,145.57,70.28,60.91,10.84,3604,3595567,0.077,
Asia,February 1 2022,101449551,665988,681445,1299603,2561,1793.286,21616.122,141.904,145.197,276.91,0.546,0.382,,,,,,,,,,,,,,,,,,,6844785676,3302132021,2865589873,511368932,12821099,15854923,145.84,70.36,61.06,10.9,3378,3431892,0.073,
Asia,February 2 2022,102157461,707910,675104.857,1301396,1793,1854.857,21766.958,150.836,143.846,277.292,0.382,0.395,,,,,,,,,,,,,,,,,,,6855601587,3304771607,2870900298,514011207,13708319,14999896,146.07,70.42,61.17,10.95,3196,3335482,0.071,
Asia,February 3 2022,102846111,688650,673246.714,1303714,2318,1986.143,21913.691,146.732,143.45,277.786,0.494,0.423,,,,,,,,,,,,,,,,,,,6865595100,3307431730,2875603601,516975705,13532945,14691194,146.29,70.47,61.27,11.02,3130,3455367,0.074,
Asia,February 4 2022,103475033,628922,666047.857,1305802,2088,2040.714,22047.697,134.006,141.917,278.231,0.445,0.435,,,,,,,,,,,,,,,,,,,6877758727,3310289526,2883785687,519948600,15017366,14155081,146.55,70.53,61.45,11.08,3016,3442027,0.073,
Asia,February 5 2022,104052382,577349,652574.143,1307558,1756,2057,22170.714,123.017,139.046,278.605,0.374,0.438,,,,,,,,,,,,,,,,,,,6888688762,3312720834,2889121729,523280837,15758505,14265164,146.78,70.59,61.56,11.15,3040,3553237,0.076,
Asia,February 6 2022,104636334,583952,639206.714,1309595,2037,2098.714,22295.138,124.424,136.197,279.039,0.434,0.447,,,,,,,,,,,,,,,,,,,6948849942,3316368003,2893568925,530810682,12179903,13864274,148.06,70.66,61.65,11.31,2954,3480137,0.074,
Asia,February 7 2022,105199800,563466,630891,1311936,2341,2127.714,22415.198,120.059,134.426,279.538,0.499,0.453,,,,,,,,,,,,,,,,,,,6962904581,3319477518,2897586659,662681738,13007766,13717985,148.36,70.73,61.74,14.12,2923,3314454,0.071,
Asia,February 8 2022,105831518,631718,625995.286,1314495,2559,2127.429,22549.799,134.602,133.382,280.083,0.545,0.453,,,,,,,,,,,,,,,,,,,6982935726,3322756470,2905300265,665729940,20529440,14819178,148.79,70.8,61.9,14.18,3158,3403160,0.073,
Asia,February 9 2022,106467383,635865,615703.143,1316974,2479,2225.429,22685.285,135.485,131.189,280.611,0.528,0.474,,,,,,,,,,,,,,,,,,,7004125106,3326134571,2911422472,669104326,23155132,16168724,149.24,70.87,62.03,14.26,3445,3519998,0.075,
Asia,February 10 2022,107069803,602420,603384.571,1318948,1974,2176.286,22813.644,128.359,128.565,281.032,0.421,0.464,,,,,,,,,,,,,,,,,,,7018612931,3328215680,2915854595,701586701,16578497,16603798,149.55,70.92,62.13,14.95,3538,3442390,0.073,
Asia,February 11 2022,107646087,576284,595864.857,1321031,2083,2175.571,22936.434,122.79,126.962,281.476,0.444,0.464,,,,,,,,,,,,,,,,,,,7038669098,3330793461,2923904490,704787313,25211054,18060043,149.97,70.97,62.3,15.02,3848,3590261,0.076,
Asia,February 12 2022,108157445,511358,586437.571,1322930,1899,2196,23045.391,108.956,124.954,281.88,0.405,0.468,,,,,,,,,,,,,,,,,,,7053383647,3333181582,2927980095,707684594,16905126,18223843,150.29,71.02,62.39,15.08,3883,3478295,0.074,
Asia,February 13 2022,108656435,498990,574300.143,1324458,1528,2123.286,23151.712,106.321,122.368,282.206,0.326,0.452,,,,,,,,,,,,,,,,,,,7076748572,3339439333,2936341379,712103896,17340447,18961066,150.79,71.15,62.57,15.17,4040,3543056,0.075,
Asia,February 14 2022,109141219,484784,563059.857,1326356,1898,2060,23255.006,103.294,119.973,282.61,0.404,0.439,,,,,,,,,,,,,,,,,,,7093858674,3341838468,2940421001,715739472,16877334,19513861,151.15,71.21,62.65,15.25,4158,3712055,0.079,
Asia,February 15 2022,109724159,582940,556091.571,1328326,1970,1975.857,23379.215,124.209,118.488,283.03,0.42,0.421,,,,,,,,,,,,,,,,,,,7109054361,3343537958,2946270237,718805790,19111782,19311339,151.47,71.24,62.78,15.32,4115,3657424,0.078,
Asia,February 16 2022,110318991,594832,550229.714,1330344,2018,1910,23505.957,126.742,117.239,283.46,0.43,0.407,,,,,,,,,,,,,,,,,,,7124122529,3345915898,2950217222,721399736,16758620,18397549,151.8,71.29,62.86,15.37,3920,3480454,0.074,
Asia,February 17 2022,110926475,607484,550953.143,1332522,2178,1939.143,23635.395,129.438,117.393,283.924,0.464,0.413,,,,,,,,,,,,,,,,,,,7140956451,3347348434,2955825884,724489714,19440395,18806392,152.15,71.32,62.98,15.44,4007,3529920,0.075,
Asia,February 18 2022,111489792,563317,549100.714,1334365,1843,1904.857,23755.423,120.027,116.998,284.317,0.393,0.406,,,,,,,,,,,,,,,,,,,7177911172,3356475066,2978727007,729284778,18254659,17812622,152.94,71.52,63.47,15.54,3795,3289054,0.07,
Asia,February 19 2022,112044646,554854,555314.429,1336573,2208,1949,23873.647,118.224,118.322,284.787,0.47,0.415,,,,,,,,,,,,,,,,,,,7200491828,3362383831,2986100488,737101938,18106025,17984179,153.42,71.64,63.63,15.71,3832,3356575,0.072,
Asia,February 20 2022,112545419,500773,555569.143,1338270,1697,1973.143,23980.348,106.701,118.377,285.149,0.362,0.42,,,,,,,,,,,,,,,,,,,7210324466,3363560824,2988783037,738990700,10506020,17007832,153.63,71.67,63.68,15.75,3624,3129475,0.067,
Asia,February 21 2022,113029807,484388,555512.571,1340028,1758,1953.143,24083.558,103.21,118.365,285.523,0.375,0.416,,,,,,,,,,,,,,,,,,,7227528292,3366668787,2993253017,742330045,14329848,16643906,154,71.73,63.78,15.82,3546,2900649,0.062,
Asia,February 22 2022,113651325,621518,561023.714,1342025,1997,1957,24215.986,132.428,119.539,285.949,0.426,0.417,,,,,,,,,,,,,,,,,,,7243567017,3368736570,2998515205,745438341,15676500,16153155,154.34,71.78,63.89,15.88,3442,2689973,0.057,
Asia,February 23 2022,114309824,658499,570119,1344133,2108,1969.857,24356.294,140.308,121.477,286.398,0.449,0.42,,,,,,,,,,,,,,,,,,,7256821051,3369866429,3002483677,748127602,17785318,16299825,154.62,71.8,63.97,15.94,3473,3003083,0.064,
Asia,February 24 2022,114912713,602889,569462.571,1346275,2142,1964.714,24484.753,128.459,121.337,286.854,0.456,0.419,,,,,,,,,,,,,,,,,,,7270819182,3383421376,3006123923,750896695,19689907,16335469,154.92,72.09,64.05,16,3481,3260429,0.069,
Asia,February 25 2022,115500914,588201,573017.429,1348193,1918,1975.429,24610.083,125.33,122.094,287.263,0.409,0.421,,,,,,,,,,,,,,,,,,,7285534692,3385656091,3012190757,849313027,20056621,16592892,155.23,72.14,64.18,18.1,3535,3547790,0.076,
Asia,February 26 2022,116143474,642560,585546.857,1350038,1845,1923.571,24746.995,136.912,124.764,287.656,0.393,0.41,,,,,,,,,,,,,,,,,,,7297143397,3386802272,3016173810,851353509,16850889,16413586,155.48,72.16,64.27,18.14,3497,3721559,0.079,
Asia,February 27 2022,116711659,568185,595177.143,1351656,1618,1912.286,24868.06,121.065,126.816,288.001,0.345,0.407,,,,,,,,,,,,,,,,,,,7305096976,3387315598,3017696312,852859239,13335973,16817868,155.65,72.17,64.3,18.17,3583,4064198,0.087,
Asia,February 28 2022,117295378,583719,609367.286,1353502,1846,1924.857,24992.434,124.375,129.839,288.394,0.393,0.41,,,,,,,,,,,,,,,,,,,7348760620,3410168893,3028250459,857717085,18125964,17360170,156.58,72.66,64.52,18.28,3699,4471761,0.095,
Asia,March 1 2022,117965992,670614,616381,1355515,2013,1927.143,25135.324,142.889,131.334,288.823,0.429,0.411,,,,,,,,,,,,,,,,,,,7359229228,3410959521,3030145699,859715851,11781461,16803732,156.81,72.68,64.56,18.32,3580,4375828,0.093,
Asia,March 2 2022,118680295,714303,624353,1357518,2003,1912.143,25287.522,152.198,133.033,289.25,0.427,0.407,,,,,,,,,,,,,,,,,,,7372654905,3411663520,3031938718,862791607,14865801,16386659,157.09,72.69,64.6,18.38,3492,3861132,0.082,
Asia,March 3 2022,119472344,792049,651375.857,1359409,1891,1876.286,25456.286,168.764,138.79,289.653,0.403,0.4,,,,,,,,,,,,,,,,,,,7384362520,3412625540,3036790048,864603755,14571845,15655507,157.34,72.71,64.71,18.42,3336,3407394,0.073,
Asia,March 4 2022,120218039,745695,673875,1361652,2243,1922.714,25615.173,158.887,143.584,290.131,0.478,0.41,,,,,,,,,,,,,,,,,,,7396254170,3413686209,3039602024,867103460,14798521,14896089,157.59,72.74,64.77,18.48,3174,3006075,0.064,
Asia,March 5 2022,120936824,718785,684764.286,1363476,1824,1919.714,25768.327,153.153,145.905,290.519,0.389,0.409,,,,,,,,,,,,,,,,,,,7411339111,3415599360,3044500069,871054105,13497894,14419123,157.92,72.78,64.87,18.56,3072,2577743,0.055,
Asia,March 6 2022,121590591,653767,696990.286,1365151,1675,1927.857,25907.626,139.3,148.51,290.876,0.357,0.411,,,,,,,,,,,,,,,,,,,7434025158,3422051555,3052833696,874586107,9395769,13856364,158.4,72.91,65.05,18.64,2952,2165922,0.046,
Asia,March 7 2022,122186368,595777,698712.857,1366906,1755,1914.857,26034.57,126.944,148.877,291.25,0.374,0.408,,,,,,,,,,,,,,,,,,,7446245078,3423110398,3055747295,877230579,11798767,12937297,158.66,72.94,65.11,18.69,2757,1653721,0.035,
Asia,March 8 2022,122973502,787134,715358.571,1368794,1888,1897,26202.287,167.717,152.423,291.653,0.402,0.404,,,,,,,,,,,,,,,,,,,7458173244,3424497451,3059642390,879843779,11810211,12945080,158.91,72.97,65.19,18.75,2758,1658079,0.035,
Asia,March 9 2022,123839919,866417,737089.143,1370757,1963,1891.286,26386.897,184.61,157.054,292.071,0.418,0.403,,,,,,,,,,,,,,,,,,,7470170653,3425306817,3062761105,882245387,12673100,12636742,159.17,72.98,65.26,18.8,2693,1626197,0.035,
Asia,March 10 2022,124595258,755682,731893.857,1372719,1962,1901.429,26547.839,161.015,155.947,292.489,0.418,0.405,,,,,,,,,,,,,,,,,,,7481809739,3427313628,3066337665,885019295,12586587,12357648,159.42,73.03,65.34,18.86,2633,1581436,0.034,
Asia,March 11 2022,125392567,797309,739267.286,1374511,1792,1837,26717.723,169.885,157.518,292.871,0.382,0.391,,,,,,,,,,,,,,,,,,,7493200065,3428187757,3069479074,887193864,13713200,12205330,159.66,73.05,65.4,18.9,2601,1503563,0.032,
Asia,March 12 2022,126402567,1010000,780869.429,1376165,1654,1812.714,26932.927,215.203,166.382,293.223,0.352,0.386,,,,,,,,,,,,,,,,,,,7504316302,3429454570,3071876242,890377482,10645480,11800576,159.9,73.07,65.45,18.97,2514,1433361,0.031,
Asia,March 13 2022,127116255,713688,789429.571,1377726,1561,1796.429,27084.994,152.067,168.206,293.556,0.333,0.383,,,,,,,,,,,,,,,,,,,7515359686,3430155687,3075916487,895078389,9229682,11779575,160.13,73.09,65.54,19.07,2510,1406197,0.03,
Asia,March 14 2022,127943295,827040,822467.143,1379487,1761,1797.286,27261.214,176.22,175.245,293.931,0.375,0.383,,,,,,,,,,,,,,,,,,,7525945642,3434055420,3082959257,897010990,11655769,11759147,160.36,73.17,65.69,19.11,2506,1400871,0.03,
Asia,March 15 2022,128729340,786045,822311.571,1381081,1594,1755.286,27428.698,167.485,175.212,294.271,0.34,0.374,,,,,,,,,,,,,,,,,,,7536800314,3435328444,3086307514,899567877,12562710,11866646,160.59,73.2,65.76,19.17,2528,1395894,0.03,
Asia,March 16 2022,129830069,1100729,855784.714,1382896,1815,1734.143,27663.234,234.535,182.344,294.657,0.387,0.369,,,,,,,,,,,,,,,,,,,7548406396,3436102362,3089057703,901764266,12899369,11898974,160.84,73.21,65.82,19.21,2535,1430009,0.03,
Asia,March 17 2022,130787306,957237,884578.286,1384704,1808,1712.143,27867.195,203.961,188.479,295.043,0.385,0.365,,,,,,,,,,,,,,,,,,,7559402755,3439124913,3091554106,993862427,12521839,11889726,161.07,73.28,65.87,21.18,2533,1500389,0.032,
Asia,March 18 2022,131545142,757836,878939.286,1386316,1612,1686.429,28028.669,161.474,187.278,295.386,0.343,0.359,,,,,,,,,,,,,,,,,,,7568913335,3440652171,3093456580,1001074101,10835347,11478603,161.27,73.31,65.91,21.33,2446,1532232,0.033,
Asia,March 19 2022,132474573,929431,867429.429,1387816,1500,1664.429,28226.705,198.036,184.825,295.706,0.32,0.355,,,,,,,,,,,,,,,,,,,7578304212,3441970322,3094700952,1003744558,9439895,11306377,161.47,73.34,65.94,21.39,2409,1565759,0.033,
Asia,March 20 2022,133002372,527799,840873.857,1389308,1492,1654.571,28339.165,112.46,179.167,296.024,0.318,0.353,,,,,,,,,,,,,,,,,,,7585707890,3442545274,3096561558,1005542969,8912914,11261119,161.63,73.35,65.98,21.43,2399,1571056,0.033,
Asia,March 21 2022,133635529,633157,813176.286,1390636,1328,1592.714,28474.073,134.908,173.266,296.306,0.283,0.339,,,,,,,,,,,,,,,,,,,7594893262,3445281883,3099774598,1017337000,10790272,11137477,161.83,73.41,66.05,21.68,2373,1756799,0.037,
Asia,March 22 2022,134526816,891287,828210.857,1391930,1294,1549.857,28663.982,189.909,176.469,296.582,0.276,0.33,,,,,,,,,,,,,,,,,,,7608803065,3447879587,3102910420,1021732976,14860698,11465761,162.12,73.46,66.11,21.77,2443,1946981,0.041,
Asia,March 23 2022,135226268,699452,770885.571,1393637,1707,1534.429,28813.016,149.034,164.255,296.946,0.364,0.327,,,,,,,,,,,,,,,,,,,7621950042,3451194319,3105985590,1023943189,15194637,11793659,162.4,73.54,66.18,21.82,2513,2289013,0.049,
Asia,March 24 2022,135851289,625026,723426.857,1395170,1534,1495.286,28946.191,133.176,154.142,297.273,0.327,0.319,,,,,,,,,,,,,,,,,,,7637111181,3454675160,3109217951,1038743593,13481056,11930690,162.73,73.61,66.25,22.13,2542,2481788,0.053,
Asia,March 25 2022,136510370,659081,709319,1400314,5144,1999.857,29086.623,140.432,151.136,298.369,1.096,0.426,,,,,,,,,,,,,,,,,,,7646837361,3456299213,3110484796,1041975822,11674529,12050569,162.93,73.64,66.28,22.2,2568,2547150,0.054,
Asia,March 26 2022,137136231,625861,665951.857,1401367,1053,1936,29219.977,133.354,141.896,298.593,0.224,0.413,,,,,,,,,,,,,,,,,,,7657400669,3459375637,3113707215,1043564257,12634748,12506977,163.16,73.71,66.34,22.24,2665,2799260,0.06,
Asia,March 27 2022,137562800,426569,651490.429,1402574,1207,1895.286,29310.867,90.89,138.815,298.85,0.257,0.404,,,,,,,,,,,,,,,,,,,7666395164,3460325258,3116295776,1045810465,10197883,12690544,163.35,73.73,66.4,22.28,2704,2835823,0.06,
Asia,March 28 2022,138310654,747854,667875.714,1403701,1127,1866.571,29470.214,159.347,142.306,299.09,0.24,0.398,,,,,,,,,,,,,,,,,,,7686823429,3461649556,3123910092,1050563060,17601474,13663576,163.79,73.76,66.56,22.38,2911,2759386,0.059,
Asia,March 29 2022,139006636,695982,639975,1404867,1166,1848.286,29618.509,148.295,136.361,299.339,0.248,0.394,,,,,,,,,,,,,,,,,,,7700842776,3463116393,3130481802,1053471395,15187081,13710205,164.08,73.79,66.7,22.45,2921,2660526,0.057,
Asia,March 30 2022,139571658,565022,620770.714,1406017,1150,1768.714,29738.9,120.391,132.269,299.584,0.245,0.377,,,,,,,,,,,,,,,,,,,7715396001,3465783324,3135955354,1055694921,16183746,13851501,164.39,73.85,66.82,22.49,2951,2580807,0.055,
Asia,March 31 2022,140105182,533524,607699,1407170,1153,1714.286,29852.579,113.679,129.484,299.829,0.246,0.365,,,,,,,,,,,,,,,,,,,7745034290,3474402740,3153550280,1083695988,11946199,13632238,165.03,74.03,67.19,23.09,2905,2525437,0.054,
Asia,April 1 2022,140606455,501273,585155,1408193,1023,1125.571,29959.387,106.808,124.681,300.047,0.218,0.24,,,,,,,,,,,,,,,,,,,7750849098,3475403834,3154611707,1084742087,8784928,13219439,165.15,74.05,67.22,23.11,2817,2431751,0.052,
Asia,April 2 2022,141046575,440120,558620.571,1409097,904,1104.286,30053.164,93.778,119.027,300.24,0.193,0.235,,,,,,,,,,,,,,,,,,,7755520222,3476194898,3155111486,1085741494,7973345,12553523,165.25,74.07,67.23,23.13,2675,2156118,0.046,
Asia,April 3 2022,141412714,366139,549987.714,1409772,675,1028.286,30131.178,78.014,117.187,300.384,0.144,0.219,,,,,,,,,,,,,,,,,,,7763943122,3476915093,3158610196,1087586445,7269928,12135244,165.43,74.08,67.3,23.17,2586,2120924,0.045,
Asia,April 4 2022,141844394,431680,504820,1410528,756,975.286,30223.157,91.979,107.563,300.545,0.161,0.208,,,,,,,,,,,,,,,,,,,7774701664,3478691147,3161215770,1089808624,6651983,10571029,165.66,74.12,67.36,23.22,2252,2013532,0.043,
Asia,April 5 2022,142337608,493214,475853.143,1411640,1112,967.571,30328.248,105.09,101.391,300.782,0.237,0.206,,,,,,,,,,,,,,,,,,,7783830862,3481079132,3163752261,1103775573,8573202,9626191,165.85,74.17,67.41,23.52,2051,1919315,0.041,
Asia,April 6 2022,142772760,435152,457300.286,1412566,926,935.571,30420.967,92.719,97.438,300.979,0.197,0.199,,,,,,,,,,,,,,,,,,,7790762302,3482395730,3165782821,1105134128,8153470,8479007,166,74.2,67.45,23.55,1807,1719738,0.037,
